,Unnamed: 0,Unnamed: 0.1,index,city,gu,dong,park_name,park_type,park_area,park_exercise_facility,park_entertainment_facility,park_benefit_facility,park_cultural_facitiy,park_facility_other,park_open_year,reference_date,name,id,name_1,id_1,lat,lng
475,479,479,776,서울특별시,송파구,문정동,훼밀리,근린공원,10528.6,,,,,,,2019-01-01,문정동 훼밀리 근린공원,서울 송파구 문정동 150-5,문정동 훼밀리,서울 송파구 중대로 24,37.490690794456796,127.113835772582
476,480,480,777,서울특별시,송파구,오금동,가야금,어린이공원,1500.0,,,,,,,2019-01-01,오금동 가야금 어린이공원,서울 송파구 오금동,오금동 가야금,서울 송파구 오금동,37.5029748269765,127.128103930329
477,481,481,778,서울특별시,송파구,문정동,개나리,어린이공원,1312.2,,,,,,,2019-01-01,문정동 개나리 어린이공원,서울 송파구 새말로10길 3-16,문정동 개나리,서울 송파구 새말로10길 3-16,37.4824791332602,127.128311450476
478,482,482,779,서울특별시,송파구,거여동,개미,어린이공원,1500.4,,,,,,,2019-01-01,거여동 개미 어린이공원,서울 송파구 오금로62길 13-3,거여동 개미,서울 송파구 거마로 6,37.492199904787604,127.146747655466
479,483,483,780,서울특별시,송파구,송파동,거북이,어린이공원,1594.0,,,,,,,2019-01-01,송파동 거북이 어린이공원,서울 송파구 송파동,송파동 거북이,서울 송파구 송파동,37.5060929206302,127.10957915929701
480,484,484,781,서울특별시,송파구,거여동,거여,어린이공원,756.6,,,,,,,2019-01-01,거여동 거여 어린이공원,서울 송파구 거여동 593-1,거여동 거여,서울 송파구 오금로 지하 499,37.4926679400157,127.142808125681
481,485,485,782,서울특별시,송파구,방이동,곰말,어린이공원,1707.2,,,,,,,2019-01-01,방이동 곰말 어린이공원,서울 송파구 가락로39길 11,방이동 곰말,서울 송파구 가락로39길 11,37.5119092816259,127.11770821709601
482,486,486,783,서울특별시,송파구,문정동,굴렁쇠,어린이공원,1596.1,,,,,,,2019-01-01,문정동 굴렁쇠 어린이공원,no,문정동 굴렁쇠,no,,
483,487,487,784,서울특별시,송파구,오금동,꿈나무,어린이공원,1496.3,,,,,,,2019-01-01,오금동 꿈나무 어린이공원,서울 송파구 오금동 117-1,오금동 꿈나무,서울 송파구 오금동 117-1,37.5032254427852,127.141109988859
484,488,488,785,서울특별시,송파구,삼전동,나루터,어린이공원,1472.9,,,,,,,2019-01-01,삼전동 나루터 어린이공원,서울 송파구 삼전로10길 33-1,삼전동 나루터,서울 송파구 삼전로10길 33-1,37.5050624308475,127.09321678440399
485,489,489,786,서울특별시,송파구,마천동,남천,어린이공원,282.9,,,,,,,2019-01-01,마천동 남천 어린이공원,서울 송파구 마천동 344,마천동 남천,서울 송파구 성내천로 207,37.501303257024,127.15268807086399
486,490,490,787,서울특별시,송파구,장지동,늘봄,어린이공원,3004.4,,,,,,,2019-01-01,장지동 늘봄 어린이공원,서울 송파구 송이로27길 6,장지동 늘봄,서울 송파구 송이로27길 6,37.493158039867,127.125810537693
487,491,491,788,서울특별시,송파구,가락동,능골,어린이공원,1484.7,,,,,,,2019-01-01,가락동 능골 어린이공원,서울 송파구 동남로14길 17-46,가락동 능골,서울 송파구 동남로14길 17-46,37.493157574327796,127.13322107105101
488,492,492,789,서울특별시,송파구,가락동,대건,어린이공원,1500.0,,,,,,,2019-01-01,가락동 대건 어린이공원,서울 송파구 가락동,가락동 대건,서울 송파구 가락동,37.496542166563,127.105729381413
489,493,493,790,서울특별시,송파구,마천동,도담,어린이공원,4138.0,,,,,,,2019-01-01,마천동 도담 어린이공원,서울 송파구 마천동 583,마천동 도담,서울 송파구 성내천로23가길 6-4,37.4995329488246,127.159449777826
490,494,494,791,서울특별시,송파구,석촌동,돌마리,어린이공원,1715.6,,,,,,,2019-01-01,석촌동 돌마리 어린이공원,서울 송파구 석촌동 258,석촌동 돌마리,서울 송파구 석촌동,37.500519337445205,127.103444683153
491,495,495,792,서울특별시,송파구,마천동,돌무데기,어린이공원,97.6,,,,,,,2019-01-01,마천동 돌무데기 어린이공원,서울 송파구 마천동,마천동 돌무데기,경기 하남시 감이동,37.4960258496319,127.149903613069
492,496,496,793,서울특별시,송파구,송파동,동호수,어린이공원,1469.7,,,,,,,2019-01-01,송파동 동호수 어린이공원,서울 송파구 송파대로48길 28,송파동 동호수,서울 송파구 송파대로48길 28,37.5099186973981,127.10709961902398
493,497,497,794,서울특별시,송파구,거여동,모슬,어린이공원,550.0,,,,,,,2019-01-01,거여동 모슬 어린이공원,서울 송파구 거여동 28-7,거여동 모슬,서울 송파구 거여동 28-7,37.492377789751295,127.14548797498101
494,498,498,795,서울특별시,송파구,방이동,몽촌,어린이공원,1560.8,,,,,,,2019-01-01,방이동 몽촌 어린이공원,서울 송파구 올림픽로 424,방이동 몽촌,서울 송파구 올림픽로 424,37.5203396980951,127.11551787662701
495,499,499,796,서울특별시,송파구,가락동,무궁화,어린이공원,1500.0,,,,,,,2019-01-01,가락동 무궁화 어린이공원,서울 송파구 동남로16길 3,가락동 무궁화,서울 송파구 동남로16길 3,37.4947369176705,127.13099255009399
496,500,500,797,서울특별시,송파구,장지동,문현,어린이공원,1523.0,,,,,,,2019-01-01,장지동 문현 어린이공원,서울 송파구 장지동 838-1,장지동 문현,서울 송파구 충민로 99,37.4812876760665,127.12819510806601
497,501,501,798,서울특별시,송파구,문정동,반딧불,어린이공원,1489.2,,,,,,,2019-01-01,문정동 반딧불 어린이공원,서울 송파구 문정동 47,문정동 반딧불,서울 송파구 송파대로22길 19,37.4879586076822,127.124098283777
498,502,502,799,서울특별시,송파구,방이동,방잇골,어린이공원,1629.6,,,,,,,2019-01-01,방이동 방잇골 어린이공원,서울 송파구 방이동 70-1,방이동 방잇골,서울 송파구 위례성대로18길 31-14 1층,37.5134308129591,127.11032770210899
499,503,503,800,서울특별시,송파구,거여동,배미골,어린이공원,1500.1,,,,,,,2019-01-01,거여동 배미골 어린이공원,서울 송파구 거여동 291-1,거여동 배미골,서울 송파구 거여동 291-1,37.4908598067222,127.147134692726
500,504,504,801,서울특별시,송파구,송파동,배밭,어린이공원,1475.8,,,,,,,2019-01-01,송파동 배밭 어린이공원,서울 송파구 송파동 178,송파동 배밭,서울 송파구 송파동 178,37.5015686661616,127.115390561507
501,505,505,802,서울특별시,송파구,장지동,버들,어린이공원,1886.0,,,,,,,2019-01-01,장지동 버들 어린이공원,서울 송파구 장지동,장지동 버들,서울 송파구 충민로6길 10,37.4785083981104,127.136582139995
502,506,506,803,서울특별시,송파구,오금동,벌말,어린이공원,1502.1,,,,,,,2019-01-01,오금동 벌말 어린이공원,서울 송파구 동남로28길 23,오금동 벌말,서울 송파구 동남로28길 23,37.5016783077618,127.140294058356
503,507,507,804,서울특별시,송파구,오금동,복숭아,어린이공원,1500.3,,,,,,,2019-01-01,오금동 복숭아 어린이공원,서울 송파구 오금동 27,오금동 복숭아,서울 송파구 오금동 27,37.506859064183104,127.131380172182
504,508,508,805,서울특별시,송파구,방이동,비둘기,어린이공원,1500.2,,,,,,,2019-01-01,방이동 비둘기 어린이공원,서울 송파구 방이동 195,방이동 비둘기,서울 송파구 방이동 195,37.51279775177429,127.1233683357
505,509,509,806,서울특별시,송파구,삼전동,삼밭,어린이공원,1646.1,,,,,,,2019-01-01,삼전동 삼밭 어린이공원,서울 송파구 삼전동 70,삼전동 삼밭,서울 송파구 삼전동 70,37.4995068558132,127.092842226012
506,510,510,807,서울특별시,송파구,삼전동,삼밭나루,어린이공원,1434.1,,,,,,,2019-01-01,삼전동 삼밭나루 어린이공원,서울 송파구 삼전동,삼전동 삼밭나루,서울 송파구 삼전동,37.5027233386059,127.09251970719102
507,511,511,808,서울특별시,송파구,삼전동,삼전,어린이공원,1644.7,,,,,,,2019-01-01,삼전동 삼전 어린이공원,서울 송파구 삼전동 51,삼전동 삼전,서울 송파구 백제고분로 199,37.501811763104,127.09022654040501
508,512,512,809,서울특별시,송파구,삼전동,삼학사,어린이공원,1648.0,,,,,,,2019-01-01,삼전동 삼학사 어린이공원,no,삼전동 삼학사,no,,
509,513,513,810,서울특별시,송파구,가락동,새말,어린이공원,1498.1,,,,,,,2019-01-01,가락동 새말 어린이공원,서울 송파구 송이로23길 16-28,가락동 새말,서울 송파구 송이로23길 16-28,37.494768541968796,127.12577004201799
510,514,514,811,서울특별시,송파구,송파동,새싹,어린이공원,1806.4,,,,,,,2019-01-01,송파동 새싹 어린이공원,서울 송파구 송파동 107,송파동 새싹,서울 송파구 송파동 107,37.50488092703571,127.112793298979
511,515,515,812,서울특별시,송파구,가락동,샛팽이,어린이공원,1500.7,,,,,,,2019-01-01,가락동 샛팽이 어린이공원,no,가락동 샛팽이,no,,
512,516,516,813,서울특별시,송파구,석촌동,석촌,어린이공원,1638.4,,,,,,,2019-01-01,석촌동 석촌 어린이공원,서울 송파구 석촌동 27,석촌동 석촌,서울 송파구 송파대로 지하 439,37.505940017983,127.09982283026301
513,517,517,814,서울특별시,송파구,마천동,섬굴,어린이공원,368.0,,,,,,,2019-01-01,마천동 섬굴 어린이공원,서울 송파구 마천동,마천동 섬굴,서울 송파구 마천동,37.4960258496319,127.149903613069
514,518,518,815,서울특별시,송파구,장지동,솔바람,어린이공원,1500.0,,,,,,,2019-01-01,장지동 솔바람 어린이공원,서울 송파구 장지동,장지동 솔바람,서울 송파구 장지동,37.4785083981104,127.136582139995
515,519,519,816,서울특별시,송파구,방이동,솔밭,어린이공원,1500.1,,,,,,,2019-01-01,방이동 솔밭 어린이공원,서울 송파구 방이동 214,방이동 솔밭,서울 송파구 방이동 214,37.5091055449816,127.123610520665
516,520,520,817,서울특별시,송파구,문정동,수정,어린이공원,1494.6,,,,,,,2019-01-01,문정동 수정 어린이공원,서울 송파구 문정동 23-5,문정동 수정,서울 송파구 문정동 23-5,37.4890592793224,127.12622350349399
517,521,521,818,서울특별시,송파구,송파동,아랑,어린이공원,1575.3,,,,,,,2019-01-01,송파동 아랑 어린이공원,서울 송파구 송파동 44,송파동 아랑,서울 송파구 송파동 44,37.508154244239705,127.109379041434
518,522,522,819,서울특별시,송파구,오금동,아랫말,어린이공원,1500.0,,,,,,,2019-01-01,오금동 아랫말 어린이공원,서울 송파구 오금동,오금동 아랫말,서울 송파구 오금동,37.5029748269765,127.128103930329
519,523,523,820,서울특별시,송파구,풍납동,아랫바람,어린이공원,198.0,,,,,,,2019-01-01,풍납동 아랫바람 어린이공원,서울 송파구 풍납동,풍납동 아랫바람,서울 송파구 풍납동,37.538058882524204,127.122225970875
520,524,524,821,서울특별시,송파구,석촌동,아름,어린이공원,2338.7,,,,,,,2019-01-01,석촌동 아름 어린이공원,서울 송파구 석촌동 289-3,석촌동 아름,서울 송파구 삼학사로4길 20,37.50334975852479,127.10708186601002
521,525,525,822,서울특별시,송파구,오금동,안골,어린이공원,1500.1,,,,,,,2019-01-01,오금동 안골 어린이공원,서울 송파구 오금동,오금동 안골,서울 송파구 오금동,37.5029748269765,127.128103930329
522,526,526,823,서울특별시,송파구,가락동,안산골,어린이공원,1500.5,,,,,,,2019-01-01,가락동 안산골 어린이공원,서울 송파구 가락동 152-3,가락동 안산골,서울 송파구 가락동 152-3,37.497658060652206,127.12670502038401
523,527,527,824,서울특별시,송파구,송파동,어사,어린이공원,1653.4,,,,,,,2019-01-01,송파동 어사 어린이공원,서울 송파구 송파동 129,송파동 어사,서울 송파구 송파동 129,37.5073146108977,127.11300280366301
524,528,528,825,서울특별시,송파구,거여동,영풍,어린이공원,1500.4,,,,,,,2019-01-01,거여동 영풍 어린이공원,서울 송파구 거여동 16,거여동 영풍,서울 송파구 오금로57길 15,37.4951322965002,127.14249799718901
525,529,529,826,서울특별시,송파구,방이동,옛동산,어린이공원,1266.3,,,,,,,2019-01-01,방이동 옛동산 어린이공원,no,방이동 옛동산,no,,
526,530,530,827,서울특별시,송파구,오금동,오동나무,어린이공원,1500.0,,,,,,,2019-01-01,오금동 오동나무 어린이공원,서울 송파구 오금동,오금동 오동나무,서울 송파구 오금동,37.5029748269765,127.128103930329
527,531,531,828,서울특별시,송파구,석촌동,오봉산,어린이공원,1508.0,,,,,,,2019-01-01,석촌동 오봉산 어린이공원,서울 송파구 석촌동,석촌동 오봉산,서울 송파구 석촌동,37.5035646306704,127.103667384036
528,532,532,829,서울특별시,송파구,마천동,용마,어린이공원,1500.3,,,,,,,2019-01-01,마천동 용마 어린이공원,서울 송파구 마천동 45,마천동 용마,서울 송파구 마천동 45,37.4998305772921,127.14857936640699
529,533,533,830,서울특별시,송파구,풍납동,윗바람,어린이공원,291.0,,,,,,,2019-01-01,풍납동 윗바람 어린이공원,서울 송파구 풍납동,풍납동 윗바람,서울 송파구 풍납동,37.538058882524204,127.122225970875
530,534,534,831,서울특별시,송파구,방이동,임금샘,어린이공원,1500.3,,,,,,,2019-01-01,방이동 임금샘 어린이공원,서울 송파구 양재대로71길 20-10,방이동 임금샘,서울 송파구 양재대로71길 20-10,37.5112111969292,127.125060398522
531,535,535,832,서울특별시,송파구,거여동,잔버들,어린이공원,303.0,,,,,,,2019-01-01,거여동 잔버들 어린이공원,서울 송파구 새말로15길 17-5,거여동 잔버들,서울 송파구 새말로15길 17-5,37.48549790474021,127.12902452988999
532,536,536,833,서울특별시,송파구,송파동,중대,어린이공원,1497.8,,,,,,,2019-01-01,송파동 중대 어린이공원,서울 송파구 송파동 188,송파동 중대,서울 송파구 송파대로36길 8,37.4997017420466,127.11543213261999
533,537,537,834,서울특별시,송파구,마천동,천상,어린이공원,12464.0,,,,,,,2019-01-01,마천동 천상 어린이공원,서울 송파구 마천동,마천동 천상,서울 송파구 마천동,37.4960258496319,127.149903613069
534,538,538,835,서울특별시,송파구,마천동,초록,어린이공원,343.9,,,,,,,2019-01-01,마천동 초록 어린이공원,서울 송파구 마천동 360,마천동 초록,서울 송파구 마천동 360,37.4956870843434,127.15696960642
535,539,539,836,서울특별시,송파구,거여동,큰바위,어린이공원,1508.1,,,,,,,2019-01-01,거여동 큰바위 어린이공원,서울 송파구 거여동 7,거여동 큰바위,서울 송파구 거여동 7,37.4981098733033,127.142553978561
536,540,540,837,서울특별시,송파구,오금동,큰솔,어린이공원,1500.0,,,,,,,2019-01-01,오금동 큰솔 어린이공원,서울 송파구 오금동,오금동 큰솔,서울 송파구 오금동,37.5029748269765,127.128103930329
537,541,541,838,서울특별시,송파구,가락동,투구봉,어린이공원,1502.9,,,,,,,2019-01-01,가락동 투구봉 어린이공원,서울 송파구 가락동 185,가락동 투구봉,서울 송파구 가락동,37.49403975089471,127.135360199669
538,542,542,839,서울특별시,송파구,장지동,한림,어린이공원,1504.0,,,,,,,2019-01-01,장지동 한림 어린이공원,서울 송파구 장지동,장지동 한림,서울 송파구 충민로 172,37.4785083981104,127.136582139995
539,543,543,840,서울특별시,송파구,문정동,한샘,어린이공원,1688.0,,,,,,,2019-01-01,문정동 한샘 어린이공원,서울 송파구 법원로9길 26 D동 1512호,문정동 한샘,서울 송파구 법원로9길 26 D동 1512호,37.4841717165259,127.11662550073
540,544,544,841,서울특별시,송파구,거여동,향나무,어린이공원,1512.4,,,,,,,2019-01-01,거여동 향나무 어린이공원,서울 송파구 거여동,거여동 향나무,서울 송파구 거여동,37.4969242257406,127.143310298223
541,545,545,842,서울특별시,송파구,문정동,호돌이,어린이공원,1545.1,,,,,,,2019-01-01,문정동 호돌이 어린이공원,서울 송파구 문정동,문정동 호돌이,서울 송파구 중대로 24,37.4847415034154,127.118267660547
542,546,546,843,서울특별시,송파구,문정동,호순이,어린이공원,1560.2,,,,,,,2019-01-01,문정동 호순이 어린이공원,서울 송파구 문정동,문정동 호순이,서울 송파구 중대로 24,37.4847415034154,127.118267660547
543,547,547,844,서울특별시,송파구,문정동,희망,어린이공원,1495.8,,,,,,,2019-01-01,문정동 희망 어린이공원,서울 송파구 문정동 103,문정동 희망,서울 송파구 송파대로 167 테라타워 A동 213호,37.4858294407678,127.131021092659
544,548,548,845,서울특별시,송파구,마천동,늘푸른,소공원,921.0,,,,,,,2019-01-01,마천동 늘푸른 소공원,서울 송파구 마천동 578,마천동 늘푸른,서울 송파구 마천동 578,37.4986084241566,127.15566899616002
545,549,549,846,서울특별시,송파구,방이동,평화,소공원,1651.3,,,,,,,2019-01-01,방이동 평화 소공원,서울 송파구 방이동 42-2,방이동 평화,서울 송파구 올림픽로32길 38,37.516296302297,127.112020827906
546,550,550,847,서울특별시,송파구,거여동,능안,기타,1597.8,,,,,,,2019-01-01,거여동 능안 기타,no,거여동 능안,no,,
547,551,551,848,서울특별시,송파구,마천동,돌무데기놀이터,기타,455.0,,,,,,,2019-01-01,마천동 돌무데기놀이터 기타,no,마천동 돌무데기놀이터,no,,
548,552,552,849,서울특별시,송파구,풍납동,풍납타이어,기타,291.0,,,,,,,2019-01-01,풍납동 풍납타이어 기타,서울 송파구 토성로 38-6,풍납동 풍납타이어,서울 송파구 토성로 38-6,37.529460791039796,127.114054184816
549,553,553,850,서울특별시,송파구,가락동,가락1(시영아파트),근린공원,19159.2,,,,,,,2019-01-01,가락동 가락1(시영아파트) 근린공원,no,가락동 가락1(시영아파트),no,,
550,554,554,851,서울특별시,송파구,문정동,문이,근린공원,20856.2,,,,,,,2019-01-01,문정동 문이 근린공원,서울 송파구 법원로11길 7,문정동 문이,서울 송파구 법원로11길 7,37.4853545765742,127.119226534642
551,555,555,852,서울특별시,송파구,마천동,솔향(거마재정비),근린공원,10042.0,,,,,,,2019-01-01,마천동 솔향(거마재정비) 근린공원,no,마천동 솔향(거마재정비),no,,
552,556,556,853,서울특별시,송파구,거여동,위례 근린공원1호,근린공원,200327.0,,,,,,,2019-01-01,거여동 위례 근린공원1호 근린공원,no,거여동 위례 근린공원1호,no,,
553,557,557,854,서울특별시,송파구,거여동,위례 근린공원3호,근린공원,42448.0,,,,,,,2019-01-01,거여동 위례 근린공원3호 근린공원,no,거여동 위례 근린공원3호,no,,
554,558,558,855,서울특별시,송파구,장지동,위례 근린공원12호,근린공원,17872.0,,,,,,,2019-01-01,장지동 위례 근린공원12호 근린공원,no,장지동 위례 근린공원12호,no,,
555,559,559,856,서울특별시,송파구,잠실동,잠실주공5단지 근린공원,근린공원,10741.0,,,,,,,2019-01-01,잠실동 잠실주공5단지 근린공원 근린공원,서울 송파구 잠실동 22-5,잠실동 잠실주공5단지 근린공원,서울 송파구 잠실동 1-1,37.5140577602295,127.087237623639
556,560,560,857,서울특별시,송파구,거여동,향유(거마재정비),근린공원,10569.0,,,,,,,2019-01-01,거여동 향유(거마재정비) 근린공원,no,거여동 향유(거마재정비),no,,
557,561,561,858,서울특별시,송파구,가락동,가락1(시영아파트),어린이공원,1617.7,,,,,,,2019-01-01,가락동 가락1(시영아파트) 어린이공원,no,가락동 가락1(시영아파트),no,,
558,562,562,859,서울특별시,송파구,문정동,문정동136 어린이공원,어린이공원,4685.0,,,,,,,2019-01-01,문정동 문정동136 어린이공원 어린이공원,no,문정동 문정동136 어린이공원,no,,
559,563,563,860,서울특별시,송파구,거여동,위례 어린이공원1호,어린이공원,1594.0,,,,,,,2019-01-01,거여동 위례 어린이공원1호 어린이공원,no,거여동 위례 어린이공원1호,no,,
560,564,564,861,서울특별시,송파구,신천동,잠실미성크로바,어린이공원,3644.0,,,,,,,2019-01-01,신천동 잠실미성크로바 어린이공원,서울 송파구 신천동 17-6,신천동 잠실미성크로바,서울 송파구 신천동 17-6,37.5175143936743,127.10703830561
561,565,565,862,서울특별시,송파구,신천동,잠실진주,어린이공원,4470.0,,,,,,,2019-01-01,신천동 잠실진주 어린이공원,서울 송파구 올림픽로 399,신천동 잠실진주,서울 송파구 올림픽로 399,37.5187358661113,127.11028890777399
562,566,566,863,서울특별시,송파구,신천동,장미아파트1호,어린이공원,5470.0,,,,,,,2019-01-01,신천동 장미아파트1호 어린이공원,서울 송파구 올림픽로35길 104,신천동 장미아파트1호,서울 송파구 올림픽로35길 104,37.519817176496,127.09930252607401
563,567,567,864,서울특별시,송파구,신천동,장미아파트2호,어린이공원,3288.0,,,,,,,2019-01-01,신천동 장미아파트2호 어린이공원,"서울 송파구 올림픽로35길 104 장미비상가 1동 1층 112-1, 113호",신천동 장미아파트2호,"서울 송파구 올림픽로35길 104 장미비상가 1동 1층 112-1, 113호",37.519817176496,127.09930252607401
564,568,568,865,서울특별시,송파구,거여동,거여1(거마재정비),소공원,1139.7,,,,,,,2019-01-01,거여동 거여1(거마재정비) 소공원,no,거여동 거여1(거마재정비),no,,
565,569,569,866,서울특별시,송파구,마천동,거여2(거마재정비),소공원,1501.0,,,,,,,2019-01-01,마천동 거여2(거마재정비) 소공원,no,마천동 거여2(거마재정비),no,,
566,570,570,867,서울특별시,송파구,마천동,거여3(거마재정비),소공원,591.0,,,,,,,2019-01-01,마천동 거여3(거마재정비) 소공원,no,마천동 거여3(거마재정비),no,,
567,571,571,868,서울특별시,송파구,마천동,거여4(거마재정비),소공원,5420.0,,,,,,,2019-01-01,마천동 거여4(거마재정비) 소공원,no,마천동 거여4(거마재정비),no,,
568,572,572,869,서울특별시,송파구,마천동,거여5(거마재정비),소공원,7682.0,,,,,,,2019-01-01,마천동 거여5(거마재정비) 소공원,no,마천동 거여5(거마재정비),no,,
569,573,573,870,서울특별시,송파구,마천동,거여6(거마재정비),소공원,612.0,,,,,,,2019-01-01,마천동 거여6(거마재정비) 소공원,no,마천동 거여6(거마재정비),no,,
570,574,574,871,서울특별시,송파구,문정동,문정동136 소공원,소공원,407.5,,,,,,,2019-01-01,문정동 문정동136 소공원 소공원,no,문정동 문정동136 소공원,no,,
571,575,575,872,서울특별시,송파구,잠실동,잠실주공5단지 소공원,소공원,8228.0,,,,,,,2019-01-01,잠실동 잠실주공5단지 소공원 소공원,서울 송파구 방이동 42-2,잠실동 잠실주공5단지 소공원,서울 송파구 방이동 42-2,37.516296302297,127.112020827906
572,576,576,873,서울특별시,송파구,장지동,송례(위례 근린공원8호),근린공원,10024.6,,,,,,,2019-01-01,장지동 송례(위례 근린공원8호) 근린공원,no,장지동 송례(위례 근린공원8호),no,,
573,577,577,874,서울특별시,송파구,신천동,신천어린이교통,근린공원,12755.5,,,,,,,2019-01-01,신천동 신천어린이교통 근린공원,서울 송파구 올림픽로35다길 33,신천동 신천어린이교통,서울 송파구 올림픽로35다길 33,37.5160210488763,127.10176269681001
574,578,578,875,서울특별시,송파구,오금동,오금지구 근린공원,근린공원,11488.0,,,,,,,2019-01-01,오금동 오금지구 근린공원 근린공원,no,오금동 오금지구 근린공원,no,,
575,579,579,876,서울특별시,송파구,장지동,위례별(위례 근린공원7호),근린공원,12204.7,,,,,,,2019-01-01,장지동 위례별(위례 근린공원7호) 근린공원,no,장지동 위례별(위례 근린공원7호),no,,
576,580,580,877,서울특별시,송파구,방이동,방이동고분,역사공원,30293.7,,,,,,,2019-01-01,방이동 방이동고분 역사공원,서울 송파구 가락로 248,방이동 방이동고분,서울 송파구 가락로 248,37.5100797853236,127.118347213696
577,581,581,878,서울특별시,송파구,석촌동,백제초기적석총,역사공원,45137.8,,,,,,,2019-01-01,석촌동 백제초기적석총 역사공원,서울 송파구 석촌동 248,석촌동 백제초기적석총,서울 송파구 석촌동 248,37.50192799289739,127.10227962520901
578,582,582,879,서울특별시,송파구,오금동,오금지구 수변공원,수변공원,4302.0,,,,,,,2019-01-01,오금동 오금지구 수변공원 수변공원,no,오금동 오금지구 수변공원,no,,
579,583,583,880,서울특별시,송파구,마천동,성내천,기타,61050.0,,,,,,,2019-01-01,마천동 성내천 기타,서울 송파구 마천동,마천동 성내천,서울 송파구 마천동,37.4960258496319,127.149903613069
580,584,584,881,서울특별시,송파구,방이동,올림픽공원,기타,1447122.3,,,,,,,2019-01-01,방이동 올림픽공원 기타,서울 강동구 성내로13길 47 1층,방이동 올림픽공원,서울 송파구 올림픽로 424,37.5300363158924,127.127897454144
581,585,585,882,서울특별시,송파구,장지동,탄천,기타,161970.0,,,,,,,2019-01-01,장지동 탄천 기타,서울 송파구 장지동,장지동 탄천,서울 송파구 장지동,37.4785083981104,127.136582139995
582,586,586,883,서울특별시,중랑구,묵동,묵동소공원,소공원,167.2,,,,,,,2018-10-08,묵동 묵동소공원 소공원,no,묵동 묵동소공원,no,,
583,587,587,884,서울특별시,중랑구,면목동,코오롱하늘채앞소공원,소공원,1221.8,,,,,,,2018-10-08,면목동 코오롱하늘채앞소공원 소공원,서울 성동구 송정동,면목동 코오롱하늘채앞소공원,서울 성동구 송정동,37.554532258626104,127.06956907208901
584,588,588,885,서울특별시,중랑구,묵동,봉화산근린공원,근린공원,977.5,,,,,,,2018-10-08,묵동 봉화산근린공원 근린공원,서울 중랑구 신내동,묵동 봉화산근린공원,서울 중랑구 신내동,37.6058747809887,127.09936528756
585,589,589,886,서울특별시,중랑구,신내동,신내공원(신내택지개발지구 근린공원2),근린공원,18699.0,,,,,,,2018-10-08,신내동 신내공원(신내택지개발지구 근린공원2) 근린공원,no,신내동 신내공원(신내택지개발지구 근린공원2),no,,
586,590,590,887,서울특별시,중랑구,신내동,신내택지개발지구 근린공원3,근린공원,22474.0,,,,,,,2018-10-08,신내동 신내택지개발지구 근린공원3 근린공원,no,신내동 신내택지개발지구 근린공원3,no,,
587,591,591,888,서울특별시,중랑구,신내동,능산공원,근린공원,12351.0,,,,,,,2018-10-08,신내동 능산공원 근린공원,서울 중랑구 신내동 317-2,신내동 능산공원,서울 중랑구 신내동 317-2,37.6117825023209,127.097388969284
588,592,592,889,서울특별시,중랑구,신내동,신내어울공원,근린공원,12916.0,,,,,,,2018-10-08,신내동 신내어울공원 근린공원,서울 중랑구 신내동 315,신내동 신내어울공원,서울 중랑구 신내동 315,37.6148055863993,127.0965146688
589,593,593,890,서울특별시,중랑구,신내동,구릉공원,근린공원,25651.0,,,,,,,2018-10-08,신내동 구릉공원 근린공원,no,신내동 구릉공원,no,,
590,594,594,891,서울특별시,중랑구,신내동,능말공원,근린공원,19101.0,,,,,,,2018-10-08,신내동 능말공원 근린공원,서울 중랑구 신내동 111-31,신내동 능말공원,서울 중랑구 신내동 111-31,37.6153473292255,127.10708811351002
591,595,595,892,서울특별시,중랑구,신내동,배말공원,근린공원,19902.0,,,,,,,2018-10-08,신내동 배말공원 근린공원,서울 중랑구 신내동 산 8-9,신내동 배말공원,서울 중랑구 신내동 산 8-9,37.6140088492282,127.11229228174
592,596,596,893,서울특별시,중랑구,면목동,용마도시자연공원,기타,2800624.0,,,,,,,2018-10-08,면목동 용마도시자연공원 기타,서울 광진구 중곡동 437-2,면목동 용마도시자연공원,서울 광진구 중곡동 437-2,37.5601998777367,127.09504923843399
593,597,597,894,서울특별시,노원구,상계동,수락산공원,도시농업공원,6692795.0,,,,,등산로 및 각종시설,,2019-01-29,상계동 수락산공원 도시농업공원,서울 노원구 상계동 산 151-1,상계동 수락산공원,서울 노원구 상계동 산 151-1,,
594,598,598,895,서울특별시,노원구,중계동,불암산공원,도시농업공원,5334267.0,,,,,등산로 및 각종시설,,2019-01-29,중계동 불암산공원 도시농업공원,서울 노원구 덕릉로94길 73,중계동 불암산공원,서울 노원구 덕릉로94길 73,37.6618305165477,127.07985763967
595,599,599,952,서울특별시,광진구,화양동,가중나무공원,어린이공원,971.6,,조합놀이대,화장실,,,1969.0,2019-02-26,화양동 가중나무공원 어린이공원,서울 광진구 동일로28길 16,화양동 가중나무공원,서울 광진구 동일로28길 16,37.5465186935299,127.06770342648998
596,600,600,953,서울특별시,광진구,화양동,한아름공원,어린이공원,936.2,,"조합놀이대, 그네 , 흔들놀이기구",화장실,,,1969.0,2019-02-26,화양동 한아름공원 어린이공원,서울 광진구 군자로3길 15,화양동 한아름공원,서울 광진구 군자로3길 15,37.5443228729324,127.070468457041
